gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10
ZSCAN2	0.009062191672569978	0.02481426504438282	0.014496728119766345	0.01910996895557083	0.011515270542491575	0.013477941984949752	0.013838984101374354	0.012081660838391257	0.02314366843866614	0.028103394251644556	0.022840197037779737
CCL4L2	0.027205728351114167	0.00942851091111648	0.02461131774659699	0.010148334297707366	0.01826831058380352	0.02706594158186904	0.005636106168054563	0.025396710834166638	0.000687427550323123	0.00809035997364925	0.004473357621446307
ZNF385C	0.029993105838055593	0.010908752930427833	0.01917342688296751	0.004223381913118337	0.022002652545847063	0.01756801652072983	0.01225864199629076	0.014425371570029804	0.007809827941721361	0.013966920187167413	0.008516719234340955
DYNLL2	0.02615020160057006	0.005875743016725126	0.023537509128237454	0.026364378019805613	0.007488057058559926	0.01890816138538515	0.018506900740733565	0.02807552807642615	0.006318592225338199	0.005226156773480446	0.0023120560090916175
ANKRD24	0.019654965555193703	0.011558633286496986	0.01257983876613012	0.013192099846068277	0.019278537785394168	0.014592194013104784	0.029848415253372618	0.0211663280007555	0.02278655479770354	0.015171988298010988	0.01212643655409022
DIP2A	0.016054994236818457	0.006559502971156839	0.024965216557689594	0.02929588041773953	0.019913679888477757	0.01050303286675671	0.019752186919284886	0.017224018055697482	0.014967824635694984	0.016248015580167873	0.009606639366730268
TCEAL7	0.01290450617177647	0.0204361832621349	0.016785408406787692	0.017158348093554637	0.014277628615912053	0.02798123135206178	0.01875227829481234	0.01535706527313945	0.012895858652740051	0.019481289010018166	0.013045597678624236
RIMBP2	0.017588872985492526	0.018456729433263132	0.010234761213226546	0.008104119222261152	0.02472328167732134	0.0241067088604756	0.02279945559814281	0.010887652063530076	0.012860271816270514	0.021209514241306265	0.01835665965339429
CCL4L2	0.028659663719520036	0.005561530077372618	0.024466911843427246	0.015256537385375413	0.011630411305654495	0.023732003863575445	0.011967012856767007	0.02213094886244977	0.006358644349825448	0.008284820343679243	0.004807730615534637
SAMD11	0.009213032891489364	0.029974317636627217	0.014781624846636332	0.005683182782848948	0.02530032236860375	0.009844805757739616	0.015246930064643253	0.009660889321631843	0.032914799800449514	0.01604663759104055	0.021392068363645426
TNFRSF4	0.015221522206112057	0.020294209575915594	0.008976119429651139	0.015946911260418577	0.022325234317740313	0.005428613714635056	0.012378737419064013	0.0167548318778256	0.02335732429213315	0.02412588520686946	0.02195545093930955
ACAP3	0.013949627173501926	0.0299212445959151	0.00650156494672813	0.009383158787032343	0.023543023128795006	0.004064793977199482	0.01596954285821868	0.0038977825387011998	0.026369807547712253	0.029726279334664756	0.021875918839060555
DVL1	0.002031539673704558	0.028401613924859303	0.01591855942346902	0.006559992065931631	0.01753817941211614	0.009596118507652424	0.029598519306859635	0.003400913434622655	0.029888092413357107	0.035192637703202044	0.03557355069347882
ATAD3B	0.022558274426834522	0.011788373930711653	0.0	0.026002398142874878	0.01660706396851645	0.007460264152454754	0.017027457844888367	0.020585068866632715	0.020406396652266037	0.02719700405297085	0.015210223846565873
FNDC10	0.02046704509623774	0.02336522866289306	0.017996862961656857	0.0	0.02849302255102631	0.0	0.022435445717533423	0.0054883380831928265	0.01786825017708825	0.02259060631599861	0.019977935157420846
CDK11A	0.025038957518837772	0.01036219530128168	0.004193332742574458	0.023249110060082186	0.018989091387392402	0.017482190096754235	0.016483743741169905	0.014975564530541679	0.020461716161593067	0.014358588787289545	0.011245929390303307
CALML6	0.012772653705227304	0.024991335409689966	0.005555302427443946	0.01872351940146232	0.006249226659929508	0.010579518682726975	0.013715612677785767	0.021693168474625428	0.026070904109917005	0.020764480115069452	0.031790901473501235
PRKCZ	0.03178005008008759	0.007534298132275404	0.011516945143927426	0.012846954851030065	0.01716316938685013	0.021389519624607375	0.0	0.023744153280782044	0.016711455445355246	0.008629634793454789	0.006789709098492318
HES5	0.010023683989052273	0.025325726605374885	0.002846201400066864	0.019950619676100085	0.009903956724040385	0.008273967796434037	0.02212020335622514	0.009672795769824962	0.03478473454185202	0.031743564555145154	0.026433933051204263
ZBTB48	0.02957140411748486	0.01481930120229732	0.00804532430990185	0.010218372046051645	0.026476798513132747	0.013042924889992633	0.025539493005055765	0.017315613399607736	0.0	0.01871240483815702	0.006354336348764834
UTS2	0.029623756514416743	0.009717829108144718	0.0071346930324847286	0.02184809805964882	0.024656958675148877	0.015266444960161574	0.0138548382427124	0.001142517420105288	0.019293699864780352	0.005835046011002944	0.014589703877068939
ENO1	0.0013614207314918475	0.026554150674594816	0.03437553350595559	0.01895414828263308	0.0	0.015954182484453516	0.024836054382300538	0.026363333839906924	0.017588344754968677	0.014470377089427007	0.021940577101263358
UBE4B	0.028483194436150033	0.014364670663660446	0.017480095454541728	0.00424151665822707	0.02181258698214919	0.011318836181730277	0.012748386718476811	0.010339970734291468	0.01236532611030676	0.022148604556284816	0.0066014553666942834
TARDBP	0.005497719377043518	0.02186285461433831	0.02162177729179392	0.010053683002474542	0.03273858489631943	0.0	0.005447158750403203	0.0	0.04137191451401204	0.025815375331986766	0.029312021973470808
MASP2	0.019049413982448707	0.007198319767366181	0.029248730378721593	0.031540377333415595	0.006463608988411849	0.006339502288708591	0.00008732371667800118	0.033050971409204766	0.009788900085066325	0.006093298296232259	0.021992841184502374
UBIAD1	0.016502098765363144	0.021819420276284755	0.006171598978285173	0.002978368450317673	0.03086968705092673	0.019210922361381923	0.020381203741349718	0.0	0.031948564036489054	0.0189104546760928	0.020313648538810396
FHAD1	0.0016349257389623357	0.022082322163838698	0.034274190090455396	0.026202005671253338	0.0	0.024889848630845524	0.013505236610287661	0.033872706383127234	0.005735563433586938	0.020330964438440947	0.016747790769508705
EMC1	0.004194906236062089	0.012009361860162302	0.021831969330700984	0.027594073473872913	0.00866173007865642	0.03968226910047809	0.014016500259935484	0.03437291762889667	0.008283018574219857	0.017098849201965187	0.021372041620383694
SLC66A1	0.015384474145036067	0.009032381217959204	0.032099821543435346	0.03799675063796183	0.0	0.01998873890013603	0.02977812903131099	0.02721651869102193	0.0	0.006242966882379369	0.009721553441984391
HP1BP3	0.017325593707034	0.0161973285129118	0.022120013565299065	0.005385304033607125	0.020149739265672328	0.020983972339662996	0.021193479980910816	0.01061261243095501	0.02356593714828341	0.025009560566080953	0.00022429881603565656
C1QA	0.016066386053199763	0.020459356070068584	0.002099353256352618	0.029490327607344994	0.015291994931404228	0.02179715848270643	0.00594681222941457	0.014289751371296379	0.01458960622736829	0.025913320761462872	0.015891935317257168
E2F2	0.023749466154132773	0.013110905322470324	0.0061300059641191664	0.010728739626074228	0.02842770894247709	0.013551660489995218	0.014900772654972859	0.02144546375317529	0.01543779916766369	0.01722662749675606	0.015283523703691746
HMGCL	0.024760796206874817	0.015042675678387938	0.015254528716678482	0.02053560663621843	0.00845204641731984	0.003630212015084087	0.001002575940498946	0.02463094539898119	0.021399060302603065	0.01616684244577276	0.012375204565806059
GRHL3	0.025021195330677485	0.01587404190511345	0.004524120931325595	0.010516211521071643	0.024249806977904506	0.007921473302671917	0.006654552154401353	0.03387680790397357	0.017846885739961224	0.018990305930263577	0.00872917027954923
RSRP1	0.005784624027561873	0.03132931639336923	0.010487219778278994	0.01986423773362263	0.0027329507948812078	0.015338336072308393	0.019637832798173688	0.009576982917293968	0.03270795135509627	0.026654462690863783	0.0247621885561319
EXTL1	0.01707486809981756	0.023684156792813035	0.021416323600792885	0.01747858853888664	0.0024029411450522454	0.023767275690444293	0.018036725381533013	0.01777004900992066	0.02290950612120152	0.0	0.01045567557937812
SLC30A2	0.013512532690095322	0.02252001370821806	0.008336147036157258	0.015947718478670225	0.01758235397705421	0.007185830806028022	0.016364502327802077	0.01946065783561974	0.03079534039322957	0.02145338633590724	0.01790912115299812
FAM110D	0.01695284956308912	0.01689496114267293	0.031139861497582078	0.011662905976208348	0.02605487458995902	0.0031866588306273453	0.014263569835887379	0.02569466978094775	0.004735254294151648	0.012952858450503429	0.011366607698948294
CEP85	0.028147049033453952	0.005342828646347759	0.013995423096877062	0.024827312498778734	0.024331229422194203	0.018211789656644863	0.0003906301359304008	0.020764768678874296	0.012026935689979411	0.008276533973258	0.004234873672260309
SRSF4	0.01115199533429776	0.03038219225757017	0.008931408375973551	0.004071305908631812	0.02392919629759582	0.022873762062761423	0.0116728067039863	0.0027639480655088037	0.026374977634418467	0.021950776604279094	0.024114536640274287
MATN1	0.009299748702488881	0.02880710546052453	0.021518868483583822	0.02106740543484921	0.0	0.01313133195838873	0.019233374605571195	0.020253964555805994	0.018945889428542313	0.01896298553859184	0.016478057504549434
TINAGL1	0.013367881093449198	0.02681395974429965	0.009480840581831474	0.01856868238227083	0.004954528127032789	0.0089760038515811	0.025743539056935185	0.01741700280870191	0.030643473683487837	0.008354597651396988	0.027290724135941687
COL16A1	0.015466513150474443	0.01583555273287993	0.02560897675548953	0.013006283542399213	0.031682452814367976	0.021627576905612452	0.014484126397209895	0.0034296794881008346	0.012674451555087597	0.018753167111998887	0.004739484253769167
HDAC1	0.027461741314754685	0.013563164448832689	0.011097333238367962	0.02014220960640676	0.025621399485878143	0.015392063923326548	0.005076437199209963	0.0	0.014761197301744302	0.0176147811989835	0.007996962158046022
RNF19B	0.024263715645523626	0.005195783275030158	0.013286192448094548	0.015031256650213478	0.02304673015723601	0.02097057853142652	0.028964171925204125	0.008370691256580454	0.024006187975346996	0.0034242335695430564	0.017863648173549157
CSMD2	0.005796459149744448	0.021417934847053434	0.028453298520900266	0.014802801665255818	0.009668125857606341	0.026763483782335243	0.01370793721947021	0.01827564821374449	0.024367816768156685	0.014859123522647419	0.016565066736683585
ZMYM1	0.023718405483052263	0.013300874186310364	0.007787715073469024	0.007277812293878451	0.034956079026589586	0.010796527887471645	0.003935227638342325	0.00818767619690698	0.021774373102658486	0.02631101971534578	0.01473265666962899
NCDN	0.014745626681287045	0.022815144322564776	0.019117044663070615	0.015277589445947436	0.009217455940299388	0.007779962636332394	0.026386433028442756	0.02061865082585458	0.015059399321849866	0.020286776696965474	0.01643027903445831
PSMB2	0.006777102050080109	0.01652425859302397	0.026572229423685485	0.019562281956217505	0.007282411784444552	0.017506877373220483	0.016503186394298885	0.020189536187541244	0.00852370625159873	0.036054655547993246	0.02490301373202411
C1orf216	0.0254695168255595	0.005969498140719146	0.007719310350815105	0.025434071374907868	0.00946277829619652	0.01018177438484639	0.026516792890977338	0.03803829337859555	0.01994638558494728	0.005483411114627073	0.011520650144167295
AGO4	0.025354557624930555	0.006427083172977064	0.0053403816743903655	0.01468281898760651	0.022108109901251012	0.015701745255757214	0.020066111116536275	0.02907081269125749	0.026654690230141595	0.006432968889574905	0.013460365868525847
AGO1	0.030533218674538228	0.008363736800522532	0.0089868126547407	0.024930948331318363	0.025094353924221373	0.015443486604141224	0.006058595427946233	0.01380471741721729	0.010565709959290724	0.007894977737718906	0.006234652956739462
AGO3	0.031199796569628988	0.009165311489631841	0.0039003194203212424	0.01648811160636442	0.028469998544038002	0.014504870869077481	0.030286754829224417	0.007819828705977095	0.010649985487089127	0.010672411155584925	0.008687395448531934
TRAPPC3	0.011136443420326539	0.026604251732842334	0.01224349173979469	0.011061608558109198	0.025465853059764076	0.0	0.00863609338739882	0.005178620343387391	0.02678864772956819	0.026740298743111065	0.033680329629771216
MEAF6	0.008611936167301442	0.02763646719705164	0.004082370064564049	0.022927669860690104	0.014715846859802978	0.012209883560330896	0.025638367711895253	0.00817105857844353	0.023144207030221717	0.031945209794979286	0.021603596884963112
HEYL	0.029556401482318088	0.007989763809855801	0.001262385882884771	0.023178785521078462	0.011672965651781431	0.01521846008692339	0.009226852944773602	0.029432138007521473	0.02335280536642883	0.012635524138948938	0.0075506132507927185
SMAP2	0.009882486346138577	0.03326987735962508	0.00971984805160348	0.007802466803285969	0.014645826153365724	0.010054684126090072	0.009662954877252524	0.00972964343528535	0.025278008474728882	0.02865581516701557	0.029554189894368563
CITED4	0.011025385195349971	0.019336905850402663	0.026284284124427737	0.016203354430136766	0.01366920455881562	0.03901348476950043	0.0	0.015379473022761728	0.012133425731957387	0.01305193157833845	0.014254054922508617
ERMAP	0.01810598019006548	0.009329463102569175	0.025562365161215784	0.02936618911613079	0.02161416843063255	0.020475578285143296	0.033225926732219926	0.014922600183405028	0.0004049882833104622	0.004354430620766215	0.005891915756218396
ZNF691	0.030431948929166768	0.00650598121022876	0.009604566308633603	0.018151559585516053	0.02663753431336624	0.01316997486186426	0.024992527960043604	0.012769684610990132	0.008048079339096327	0.010042797778413368	0.009868916732217011
DPH2	0.010176048678664687	0.034481249273075665	0.025043626123110098	0.0033794760163966377	0.010304333665896788	0.011933668771450138	0.0010718198762491868	0.02293215317816391	0.010786320178734623	0.021182300106917712	0.025281657675443023
DMAP1	0.0024483950847785	0.02964524911273252	0.026085852553664912	0.00849283439066404	0.013601233588667133	0.00903292536229667	0.014321422619728026	0.005235224451035	0.0246040535479349	0.02928338019862159	0.03541845402569374
BEST4	0.009851402478004798	0.029767504165256864	0.008386119174455735	0.007427258415367847	0.029955793019560428	0.008892632968520772	0.005625914623627946	0.010567865291820551	0.029551896401383383	0.020483985921127587	0.02811628622420239
MMACHC	0.024134122302824936	0.0027579695869587822	0.014793257152351783	0.028797036930730803	0.027998727478142874	0.009926164472206487	0.019725825889563148	0.01789529861209187	0.014108727280590096	0.010472254495084054	0.007037587949083344
CYP4B1	0.006970541962658149	0.03095963219228841	0.004391694709301733	0.011567077690453885	0.008327124983057755	0.02539000529259779	0.024036060544803194	0.01272724038046255	0.02879132368014928	0.027358934431550602	0.024921064476475983
STIL	0.012684737463478386	0.028913678733821523	0.0006203971925292843	0.008646884671874468	0.03114654679025358	0.001890452528311302	0.011052701917924205	0.008122314703425166	0.027246149047689926	0.03197848575821126	0.028081905732684515
SLC5A9	0.014309081526695699	0.019520821532925225	0.000597560270347437	0.01898870564479082	0.01633166924624333	0.02248756989486511	0.004976522838513543	0.019502820108822573	0.02614818608448049	0.024290939926694295	0.0246529503577013
AGBL4	0.010750507198194315	0.03385653284565554	0.0035640644562771	0.0070947119463703285	0.022466694946938568	0.013159891191160782	0.011151612877467253	0.006326579978653575	0.03447636584100013	0.021959493081521758	0.023725679745073516
DMRTA2	0.014264902476712363	0.027210305496630015	0.004165128674972213	0.013737893492548984	0.017529386543383034	0.003400151552132279	0.013734561543152904	0.016238288497537424	0.0328689396085198	0.02450836713683008	0.019818603127626004
RNF11	0.0037367499689055523	0.028386730467314082	0.023722676856334658	0.0007175246140162238	0.015648751459157506	0.023560093707859026	0.01523273672629119	0.018067426705391288	0.02484506406219172	0.021057543553819887	0.026839442986677762
PRPF38A	0.00811979977891278	0.024869632055502428	0.009033417929001293	0.009027819517870113	0.025095910704898448	0.0016421930225994361	0.015506055467548473	0.014016042914052071	0.027911938487268736	0.038219770606891086	0.028140498451149434
PODN	0.01248334515935708	0.025506212641422825	0.013378367362387837	0.020906946030787573	0.010712861996177589	0.003186515756771994	0.03768319374071756	0.013532324483512355	0.02141280144421811	0.01659136069059699	0.019910735536754095
SLC1A7	0.028985813144147894	0.008547224177094711	0.0061395882403827585	0.02182522316937556	0.0170563352445639	0.019869716714889317	0.0016110276967054077	0.030358006748807263	0.015628086464804427	0.011871001444662126	0.0030105272178630816
TMEM61	0.012090623716750452	0.008756193079303672	0.04417122680487992	0.0234631801579214	0.011510336717406085	0.01705679937286128	0.02055224813528907	0.014347060792711676	0.0	0.019009617169973635	0.012047528915203512
USP24	0.02857346528278538	0.004598904375534256	0.010954485488724167	0.018328203310842926	0.02911558732145424	0.02077972791178146	0.026390413058956088	0.02264768444249692	0.0	0.008772830913060805	0.006353412603755416
PRKAA2	0.023594529960114668	0.009853885891460096	0.005319089409630236	0.0256881199248107	0.013269779732582873	0.009627626621113165	0.0029476188860585177	0.02386026265130044	0.028922211059189826	0.025115953982220204	0.006359294707334532
LEPROT	0.03134770171073143	0.005163267900451426	0.018261155644198633	0.01348782406832912	0.019563693737355316	0.022740383338204065	0.027848226623995345	0.0168724900474036	0.009611628908346296	0.0	0.0026406823564554846
RPE65	0.029736686951762237	0.0018937724731095532	0.012349618577490912	0.021493400624416126	0.017073907047788245	0.03533219097763557	0.019363372066048126	0.016070419203301798	0.014408751131398981	0.002799530454785782	0.0
PTGER3	0.016574601458892314	0.0240582446740914	0.007946532738801988	0.006794322156762936	0.029685922201813875	0.004211748357603876	0.025378110362743494	0.0	0.028344951786028603	0.021316333104616676	0.024234804814269848
RABGGTB	0.026258695334689	0.005186265657641762	0.007353941886982212	0.028234187077012383	0.02214658545642707	0.013380595077071105	0.013591555918211597	0.015648640716513673	0.022969836467769823	0.011913912358060351	0.006430724942564583
COL24A1	0.029059822342916354	0.013372898596074767	0.004808669632614095	0.01369070743487975	0.021108533761044643	0.01591459185723621	0.000022602801974212853	0.029973081945287076	0.023538612309179453	0.002011614198615162	0.009351488845444275
PKN2	0.02660853319312238	0.004936019470244893	0.014423818462944066	0.028130556244558708	0.014790275224464907	0.020311648253400042	0.006218606316242228	0.02566025137200813	0.01251086095012006	0.009489737365688514	0.004009320246416696
RBMXL1	0.008647204546716306	0.02096209660660862	0.019827127565862038	0.012493059003999971	0.03192795446468182	0.02271356564939254	0.038958012007960695	0.009896915244923664	0.0	0.01595713800092154	0.022960520688319382
TGFBR3	0.02521019357694579	0.011808760765176639	0.01150271910562764	0.01353526779344559	0.017149861384809666	0.01359528611550459	0.01762577891693362	0.027344927362040566	0.013836355640225097	0.010834805566059475	0.014739073192500259
PALMD	0.025625423743742375	0.00724503213762217	0.009764969636767061	0.031532911808921406	0.018191055762824364	0.012763284973234921	0.0	0.030316224871998344	0.005359779052244268	0.009968229179157613	0.017151483912555568
GPR88	0.01616798034958493	0.016608413577157873	0.008501036581047259	0.025459071903251213	0.011069416619051281	0.011493888563448011	0.0296269052306144	0.020940840382291378	0.03143293384684234	0.00613262859242	0.016199119629909695
OLFM3	0.0013286154680013807	0.02354635296952271	0.025761388122406064	0.012227942820495224	0.01992069150767852	0.015144822193344122	0.010928240868824967	0.015795464604934906	0.03040134323297152	0.029633425417578817	0.017511074433917535
SORT1	0.00901013171715572	0.02840009732137705	0.003654282037709234	0.00937975866874723	0.019175960158582837	0.005984891075766526	0.019450990463621413	0.013230372162128549	0.02641626885356572	0.032118407453527176	0.035845648582148025
ATXN7L2	0.02459808417645617	0.0030769319999976344	0.015396251763970204	0.02324370191921895	0.015374113777588107	0.022434210790912974	0.006035002803957821	0.026191833241014373	0.0	0.012867326014544421	0.026747833621081463
SLC16A4	0.02245170101054505	0.007013446541956845	0.03152151959283325	0.003322942695727572	0.03474299243514353	0.014663290249688045	0.004890614300472461	0.013037410909209414	0.016525531188200757	0.012240812851252239	0.006521527835156192
PPM1J	0.01937817138883334	0.01793680468628752	0.019045653203756376	0.022923873539891546	0.002322077959356092	0.012101097668730788	0.0063420747873221515	0.014936345420409473	0.014055386117484012	0.02542871160858797	0.01631872164121393
BCL2L15	0.02583398794304362	0.011390189047819747	0.011286213760491869	0.030830122053670774	0.02125610677849091	0.006609077017711808	0.006729976456794955	0.01447552528548278	0.012287288880855108	0.01740886724391455	0.004353691009168404
CSDE1	0.014830454127087785	0.022253534848695695	0.010852520188938085	0.013286475458509554	0.018287222701278284	0.00988300756190256	0.017278685789102115	0.01693030576918543	0.026363826141114016	0.0269116811245257	0.01144087043153436
TSPAN2	0.027963864875230955	0.012112811122012736	0.006449975442583251	0.018228235261352754	0.021782952417872706	0.00492951340675591	0.027513699223032338	0.0043689400306133434	0.01401704255601791	0.01042746917220141	0.026293625614420207
MAB21L3	0.02232743934960318	0.002400187797577047	0.03179394092889504	0.03508589582832576	0.011120028324735028	0.023478962069247274	0.01061000824206161	0.02561518806579847	0.00006970555253586175	0.0	0.004895665661827603
WDR3	0.0198040674315325	0.01684542719426288	0.027416922061486947	0.006530912500697853	0.010858525381389589	0.012198566986036467	0.011410624435038116	0.011383138912110648	0.020448353845097404	0.01875848391943305	0.015891992777785052
SEC22B	0.026046971658492887	0.016702798548916983	0.012162639302088158	0.010091160233194806	0.014679886839321544	0.015494021882297775	0.03309783715846058	0.010458723388028226	0.015901390018176368	0.018211248931907675	0.002981258737502607
FAM72C	0.01723255666404845	0.011590043850742129	0.037162162740506745	0.01716422146967334	0.016248583000170454	0.0	0.011033126732523034	0.021686651890171615	0.021149094622103144	0.0077154644023961	0.010933570253128778
SRGAP2B	0.027480489497501457	0.007394427758317684	0.015055249543246094	0.015797742917875304	0.0230265852098937	0.011210025383769041	0.020560533313950115	0.027206999324022797	0.01368699647811178	0.011104392361463218	0.0
NBPF20	0.012760237617654404	0.02940478213129061	0.012618482994381222	0.006236123610627626	0.014219413254672507	0.014945777026688728	0.011491492693133095	0.007721687304707908	0.023184048919570543	0.026527568008237253	0.02552150800408742
RBM8A	0.0253877326375195	0.004441396419460521	0.004081431502975751	0.03282507694825361	0.01227587861030693	0.016838853353329134	0.039107203084662215	0.021782135366826237	0.016472879411248195	0.006651792016406411	0.010058932899353036
NOTCH2NLC	0.012987727272089994	0.021583870947398845	0.008507321742749045	0.020018775087923834	0.02323638592640451	0.007108515379274375	0.017699116480337573	0.005030514035804266	0.014724956160760156	0.04134161193544582	0.018285936274891383
CIART	0.017782163133552385	0.009390383842926706	0.00926532206681769	0.032994372824013095	0.0	0.024377842832123554	0.02612858217150553	0.034816241653309564	0.018967154382457222	0.018950502418802775	0.0036103563853053617
ADAMTSL4	0.0011865955194788323	0.02262881446510599	0.01652667487884331	0.02542369347146637	0.008521484839283451	0.0015109557082918397	0.024987004639209366	0.024713947637421775	0.017445871394432343	0.03300837542115026	0.04021838609478086
RFX5	0.005430195256484211	0.011392392913543034	0.031167977927461905	0.03934108104917391	0.00773309348056767	0.024054009404513292	0.016999482798490288	0.016800112313103927	0.010151438267272384	0.020480157915481887	0.012241386700690115
SELENBP1	0.023087364470331755	0.018652830611722942	0.0	0.017501954604062155	0.015284783104708766	0.008090076302187027	0.016291937265579173	0.01778135894948566	0.021127672412487256	0.028092286602660024	0.01490015850409982
RIIAD1	0.011830946104686074	0.030146744101722814	0.007844048973587122	0.009321364273200074	0.008863673130604877	0.018980342713646004	0.012927361341206233	0.0019277550175059248	0.031563079196799126	0.03293966671863799	0.02156769697678705
OAZ3	0.009902007270402748	0.03459617398805865	0.002890822286949327	0.011547903700645613	0.012735074791545876	0.005875948540456626	0.012266861232024468	0.009176969548064651	0.03120057612948373	0.03400387736307346	0.027221043963401224
C2CD4D	0.023999534922322898	0.0011957306424157119	0.018978040136922357	0.01751947678417268	0.02610062377081236	0.022069239862609242	0.015725268250606973	0.03202352249358291	0.01583361955788792	0.001138769518995015	0.00578347373146059
NPR1	0.008343096597981731	0.023573991312863325	0.02966397541875078	0.01791201109663009	0.01610956938854669	0.01873175912981222	0.0183511749380972	0.0	0.01163913280076271	0.02451538529485596	0.01657546427013677
AQP10	0.02018905812495974	0.016460405493788702	0.01710926781927493	0.004089108845134992	0.02927886063215668	0.022406557996804237	0.018390170504097785	0.007580866855728525	0.006538132500649112	0.03224818178971492	0.004387969801269434
PYGO2	0.004379569526851857	0.033241385403387134	0.019103828559784267	0.011579027540761618	0.004937971204655374	0.01223013213953702	0.02365462207378567	0.012493498556042107	0.01907762864799997	0.03210615993296203	0.027148979951497284
THBS3	0.007001100911980391	0.023934776728074494	0.014411539750290985	0.010476196913189047	0.015929634942089255	0.02437362190829154	0.02036778167322393	0.013993054905443076	0.03344941019090921	0.022502184481962506	0.01605181606020969
LMNA	0.01985723417718035	0.021058285190216568	0.0041915419498787	0.011301494835755089	0.023163723870366935	0.03497692148023232	0.015092285491285723	0.0	0.027816069812975623	0.011141303933358812	0.009967291179262738
DCAF8	0.007231358908757444	0.026812775900585874	0.01900116639501502	0.016933885380948352	0.015530005748449042	0.007909242058368687	0.02976365953332637	0.013479717083974625	0.0012108390461208448	0.02583524210540777	0.03722985992810641
MAEL	0.020079734065016838	0.020115919034983536	0.009936193808242875	0.009395833601281559	0.017173628660171497	0.03276774088817497	0.007096921624224606	0.021971554809936154	0.023754843056402724	0.0	0.015304664168877269
POU2F1	0.008435754710928497	0.0291732568821169	0.007541442552469029	0.006508342652984355	0.029230256501202954	0.007281122219591792	0.011541705610790183	0.013402042509311757	0.027447250406449616	0.02654173310392835	0.029076349063655915
CREG1	0.03281394201733869	0.005724128981562294	0.01103804888254537	0.0227129831479031	0.01243987372914992	0.02456966393841569	0.015532486640806635	0.013932930219119129	0.010784984641110605	0.01087626903953037	0.0
RCSD1	0.022693305773033096	0.0	0.026631337648731605	0.03549983234101094	0.012846907153773708	0.017557394962034976	0.00954462069569666	0.02679161265128824	0.0	0.007807099010877619	0.0138343396737151
