gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9
GRHL3	0.03834334940054232	0.022037682211837325	0.006362511150261545	0.004094999056472966	0.036780978896857934	0.006104931523530105	0.010557641450095148	0.04143162597548461	0.03281272957846298	0.010529212682444429
RSRP1	0.009620621693796811	0.048177298285515896	0.013695575119658606	0.042470323938898956	0.00432868710507624	0.0244384254018036	0.025509906733013156	0.031954240787379996	0.014992140863207796	0.03524802685051561
EXTL1	0.01622507227910495	0.023110709860388125	0.030822190602233446	0.03268452899866506	0.00990389050527503	0.04501836860834944	0.026274080723234165	0.02447539215881237	0.0	0.03182023280947099
CEP85	0.04010869616379875	0.009160890544490695	0.01898153970438097	0.02089562803445533	0.03346375676254247	0.0229511875669955	0.0	0.010657976631401335	0.03166492418542477	0.0025230342187440645
SRSF4	0.013492866241079555	0.04151589555144563	0.01113241195553396	0.014734284623665397	0.035181906999342386	0.0325607113651807	0.012721602502699486	0.014626773804774245	0.0235902905722707	0.043022563086641076
MATN1	0.008454017508746218	0.035161850828300964	0.03188113209684889	0.040058047145470156	0.0	0.027675762946346917	0.0301458294789841	0.041806397669789726	0.010972882070509135	0.03157497309930998
TINAGL1	0.021688201775663742	0.038389368095951636	0.011402987073798651	0.03595808909781018	0.007787258052960199	0.01766395652236252	0.03555412638415337	0.02802817108189214	0.0	0.03419477652929836
RNF19B	0.03766813363919986	0.015401141148643237	0.014713515539248555	0.012628331591910338	0.03436640514436029	0.03427599464929502	0.04102449346921965	0.0	0.013375100342171336	0.008047610170796204
ZMYM1	0.036843789438545306	0.02426218202391312	0.007745998484583924	0.00694624891905616	0.050825878490061316	0.007200619704099843	0.004143053730833346	0.012923460852202447	0.03401560994771983	0.015210335793518376
PSMB2	0.011293158375848779	0.02963444357621498	0.037963554601006484	0.032206322160902336	0.01119449098462499	0.016771988528932618	0.02324833043549836	0.03495225392011454	0.042518952285693204	0.019602977731015367
MEAF6	0.012338621841219201	0.040527288419871084	0.0030285801985183844	0.03907237947074427	0.017804186125450018	0.01856556986461476	0.03799803320050289	0.023879398867398642	0.04164172464079236	0.03128699041885735
SMAP2	0.016737581126186295	0.049945503585461765	0.013580280445339224	0.021826483391277633	0.01549272017702476	0.009529949003123385	0.011837546818459945	0.03331428482219342	0.01988501994588388	0.03892569851050562
ERMAP	0.017393622813600552	0.0031842791949175733	0.03631644185032807	0.03690166768684529	0.02790178910540439	0.03473648052891401	0.0471913529077079	0.0050592549940059696	0.01776846906268764	0.027586796912153218
SLC5A9	0.022997625218131226	0.03196107114265795	0.0	0.03049600202700574	0.021486138976651106	0.03480936887503769	0.003241300905300031	0.024382671338547744	0.037072611766463245	0.023735447487973207
AGBL4	0.01628778536117368	0.04851579890458323	0.001837816177425987	0.021132689795634752	0.032325525384151364	0.021491417771537846	0.013664645946922658	0.026573899360997594	0.012699903964333048	0.04004581068478515
RNF11	0.0067127970335878785	0.04258714529348358	0.03375483157861722	0.01235132497400269	0.027342663319828205	0.035725199147404	0.02233698984161708	0.0358183767941855	0.00981167041264666	0.031827511913893915
PRPF38A	0.0159965414970673	0.04199757637381784	0.010269049721563245	0.022772949951789474	0.03605385001497461	0.0	0.021599874374535054	0.03925899694517428	0.03660610471938512	0.02762758199686939
PODN	0.015624128098482045	0.032167751880834886	0.017951868565990105	0.03577803815849936	0.013997270528256224	0.012537094433076571	0.056505050491446204	0.027310993743794105	0.0003335159157189965	0.041556565281943236
SLC1A7	0.04135546188541759	0.01077570272330178	0.00857730501290688	0.0194886287639237	0.025155593893058086	0.0261704562036513	0.000808426547218905	0.027119249111038836	0.02830344720993699	0.005867391067051514
TMEM61	0.009640272081980648	0.008668386764232058	0.0670307524769181	0.033724331342450925	0.013515823868792654	0.018026216645514487	0.02983926451651808	0.022027266957934437	0.036257503780167684	0.0214592841672719
USP24	0.03686068449121578	0.0	0.014501460361384638	0.010811987085555134	0.035981143732338086	0.026490639140702484	0.03811007024538724	0.00996900734843194	0.038401245027971966	0.01643823027896212
PRKAA2	0.0376490367286065	0.022235643335085178	0.006644802751901476	0.027361427293918262	0.022215623734085976	0.010520460987484138	0.003722600648679518	0.03354201885367474	0.0400427586732584	0.0
LEPROT	0.040383017097450055	0.00324628904821854	0.025968686065355222	0.008026729183370142	0.029548022194199712	0.03602072443684175	0.04180503197288208	0.0	0.009580491118377507	0.01088899503211362
RPE65	0.03974529027791371	0.003916447328409734	0.01765187466987191	0.016283230919901776	0.026433479565996947	0.049550661403284055	0.026908579068882575	0.0	0.02773612793292556	0.0
RABGGTB	0.038052142884378595	0.009873172746475855	0.007037483094924862	0.030198269821897664	0.03666083858572415	0.022583995037365117	0.016669777593530975	0.0036621137631793533	0.030525318588849062	0.007836315932783312
PALMD	0.03499106141469234	0.005937950900331843	0.011702968184977748	0.03603482917639816	0.017411701997259024	0.019961778387756132	0.0	0.022704921792659406	0.031145426856615553	0.023989331307903015
GPR88	0.024669069516316342	0.02489143644840183	0.009357782539345801	0.03992655819339658	0.021151684156959012	0.02903889697624007	0.04259463155472974	0.024062588212887943	0.0	0.017623989145981248
ATXN7L2	0.03299815478846338	0.002951863832693969	0.020707488233021425	0.020955021649493973	0.01161145966292486	0.029088894126671077	0.005382363450682478	0.01908124766866684	0.047580792773661805	0.02602142683747705
SLC16A4	0.03176460086236421	0.01333288746742571	0.043811310259943774	0.0	0.05449939212281433	0.017406827579934336	0.006152468291897645	0.009314030031187632	0.016818854235549567	0.008472876942410744
PPM1J	0.024766472131073646	0.026901603391303066	0.030125757970497415	0.030856249529696084	0.00501992721048533	0.011886064930192702	0.005529043049455391	0.02037899668052223	0.038453198380828904	0.022361697569428973
BCL2L15	0.03708382474507805	0.016745287555415878	0.015234217176511536	0.03269034804048629	0.03119170369492085	0.003613350105683813	0.009973450907594472	0.011415354531197788	0.021610165225274335	0.013437798138219529
CSDE1	0.02223395189100374	0.03507297018948122	0.013033724615658385	0.02199260469935248	0.028313054732883522	0.015504006052680179	0.02781824799673336	0.03451468895768315	0.02361635887108234	0.016950799196699916
TSPAN2	0.038612801339800426	0.01920273964602537	0.006095380249451773	0.017790644654812983	0.016254454474385525	0.01265751261470474	0.034798924813536226	0.0	0.028104305105566798	0.03344169590824529
WDR3	0.029696685374099783	0.02987264055178922	0.04389671373197125	0.007320206887098705	0.018861219747206986	0.012063019982656542	0.016021895932852456	0.02184929448023165	0.008524043376008166	0.013532145013037926
SEC22B	0.0346668424354901	0.024072229024187822	0.019458086887707383	0.006175958523452502	0.017772196863096286	0.015880666645088595	0.05078807199806608	0.009681701688350239	0.0320743112954727	0.014713377787401446
FAM72C	0.024703404303800133	0.01685646305117973	0.05439280507695176	0.02454437914804886	0.02839344338118271	0.0	0.017718203384008074	0.03273664017220987	0.0	0.014339469282117963
SRGAP2B	0.03559252740395892	0.004511525411715717	0.020811890040475418	0.013849573059121153	0.03799585893399525	0.013864109059985532	0.033208835970005436	0.029530289669299055	0.0251751381575321	0.00943366653003296
NBPF20	0.018405824286068996	0.04303399426348293	0.019737814647293215	0.015951673115353206	0.02068236267207541	0.018932440660397978	0.016324095876728086	0.025983410075602287	0.023552061804103314	0.030249755190039154
ADAMTSL4	0.004150419676821662	0.034280824456344325	0.021325585336571598	0.047620985101283736	0.005136021228914759	0.00444309522402595	0.0334755753527973	0.053322490104490174	0.03877638563646512	0.040176797745602545
SELENBP1	0.03772227466008331	0.03334428395220326	0.0	0.015744886670799218	0.01604658648679553	0.0015547159847427911	0.024119310764755604	0.025690994502324423	0.049479778504794354	0.010957968470828574
OAZ3	0.01682858818998987	0.05307228887580147	0.0028355187744921137	0.02755561127986847	0.015318485828721218	0.005560272765141058	0.014936760011638309	0.03343552357768267	0.029986538171581995	0.03755159115316611
C2CD4D	0.035551181875404105	0.0011367626597422785	0.02555331160502458	0.0134173848079778	0.04432179766313594	0.03329355217714706	0.02305747898118967	0.023010592410490045	0.011916268910386406	0.0031988992770249566
PYGO2	0.004294403854319855	0.04653372736382446	0.02987048054842297	0.031470221677069934	0.0055984314297200626	0.013094617171912485	0.036174235677412146	0.04357801727684448	0.02070678235730169	0.03901492525086539
LMNA	0.025254599131871648	0.03160116181383487	0.004030613349133312	0.01711986191896557	0.034986427530569526	0.056230410484018015	0.019653463425286632	0.0	0.017659877368950295	0.018332144024626514
DCAF8	0.004033485337761784	0.029635302275464764	0.027612756039228532	0.03363766776328521	0.00751436905377748	0.017720843905581752	0.04131237440129801	0.03302199411057913	0.02983251696961107	0.05595794455848132
CREG1	0.04373522387303586	0.009420863764553146	0.01725351320539665	0.015467504259626945	0.015593241701823843	0.032926139339386096	0.02178358586292373	0.0	0.03950804244614246	0.0
RCSD1	0.030140606673948005	0.0	0.03800595557956459	0.03835287412092631	0.010783233281577645	0.02107678472511411	0.010777478662312316	0.015618243253782358	0.03788772227513787	0.013226301938235253
SUCO	0.03658469383046123	0.01759151655303193	0.015681215401602323	0.007643392548819511	0.02599671588507796	0.03472178304283352	0.0008495227171189354	0.014792450792177505	0.012516054941644572	0.02482291974816032
ASTN1	0.019021314911086967	0.04577998440431889	0.0032268392484340186	0.0317329620684292	0.01848547548128083	0.0019433990383433209	0.014157574430506534	0.0	0.06326820748621392	0.038299181008937824
RASAL2	0.007744541860976757	0.04351201314342231	0.030985592070069082	0.037836346671866965	0.009033924955888648	0.017761247768020395	0.011895833174661504	0.030707049124134352	0.009288019428408047	0.04229525080367567
FAM20B	0.00793351483066758	0.011026594447575937	0.05464551147495638	0.05150725562429139	0.0	0.0045507085214327005	0.02308012016134293	0.0411073443872035	0.03968841079161104	0.030730040084863037
CACNA1E	0.0042105543956807365	0.041364060573566584	0.03325716981336129	0.024104890110937607	0.03371241834330033	0.02039909418737878	0.03721016637546873	0.04676661634937732	0.016105860811275706	0.01930620081042273
NCF2	0.0015897968057181876	0.03434448663916678	0.024255072144882702	0.028544054757556434	0.02362507792549984	0.03909877440446409	0.04444405095335443	0.033110879760104274	0.0353971541946146	0.029544598078398945
TPR	0.01675639996766468	0.04350675888254338	0.014033515556453137	0.03974468177214883	0.00706279106513308	0.029399020700815532	0.0	0.03486281178535949	0.0	0.034347722363941804
PTGS2	0.04493743737640704	0.01193527090334784	0.010342190893479378	0.01438807432656558	0.03642827492803168	0.02892936418233773	0.0	0.008934011650314022	0.01136578103955798	0.007813510296394478
CFH	0.012003609462563241	0.03700679770768919	0.020385541522424794	0.0036281517485290465	0.04572611875627846	0.047043855884470714	0.04026543355131124	0.010644273060595328	0.013044208740462982	0.030611491557623997
ASPM	0.007310695038687354	0.042709231641656256	0.020333726045964503	0.03811922468652854	0.0017838084329590631	0.01863211983693201	0.008696118001903659	0.0289794623200596	0.021184614443716963	0.05802602268959657
KDM5B	0.014491822884702825	0.04297038219848005	0.0040294441744685395	0.04748725481795983	0.006006802153887213	0.017027784650168215	0.04407251250935733	0.027792557910276773	0.013895194261496381	0.034804335698483034
MYBPH	0.004502616757130673	0.025974663152781373	0.048483483226225074	0.033683256680133604	0.0008365828494937815	0.024400289370796406	0.05356460727584763	0.03563493888024757	0.0	0.046209672047894085
PLEKHA6	0.00961642399570323	0.04172541078201532	0.004361018650560013	0.03333861229631353	0.032964858789863036	0.012758311817347025	0.02595229242768253	0.05225391517805819	0.025855846389210884	0.030133723837306326
CR2	0.013320481295109423	0.03932033051148625	0.0183606325628025	0.00865624169125939	0.030353540412795792	0.03640017638572073	0.0011214295334921777	0.025288215799940728	0.01330438100053098	0.048787117122273044
VASH2	0.0014511732616963946	0.044908452996282974	0.03897498793732495	0.02089823553981433	0.005977096226622821	0.021259043645843002	0.02296175441460207	0.06308526614560818	0.009452617753789857	0.041847015024577466
SMYD2	0.030567025048327708	0.03852800569046509	0.0	0.025237428760607673	0.014750060217250309	0.01639783654154981	0.016134095355562438	0.015995340340133005	0.026491918073178133	0.02845593575542801
FAM177B	0.0	0.038728081696413515	0.039021775832432576	0.033894820719921843	0.004503352623568996	0.0304593754427935	0.033407813682439405	0.05509671639812552	0.02233900741304847	0.027086594988570516
LIN9	0.0326474666570834	0.016373156929233683	0.027121501904470578	0.012303961909166052	0.0406750561099998	0.01108138555552984	0.016218124768690362	0.022703734412602844	0.0	0.024610011401709733
PCNX2	0.01904224817767195	0.02092594450592136	0.02109734852368744	0.028377011757926184	0.025551011229373304	0.03954343694583425	0.014989181049529399	0.00981592100020307	0.01683576430061333	0.03468293141650169
LGALS8	0.025467125490428687	0.011145530029054329	0.03237008395408321	0.01777082433030875	0.04045540922161086	0.030577391185078975	0.004070964845975044	0.027102419817185783	0.01633375464190215	0.014714597544532537
EFCAB2	0.02228207738324849	0.03940636275036298	0.009366769852298692	0.04292234343041637	0.0012600898029721992	0.0	0.017648934918978863	0.0413543898330878	0.012878098389925742	0.03550821513471481
ZNF670	0.0005429401761756839	0.0244692714864673	0.03451505855247303	0.02681566068914929	0.02122280981636699	0.045889010122520245	0.04658062753311291	0.02507198503090849	0.02191473368187835	0.043691282479175725
ZNF672	0.012620034546655884	0.04293732357515677	0.022665460014865448	0.012349143582930495	0.027512535300864033	0.050413527226171984	0.009405836855035786	0.0273590396042467	0.0	0.03070356456146481
ZNF692	0.017063163022819763	0.026511700126899542	0.006073901803199409	0.03456057191417583	0.035575644555748694	0.037700386254012154	0.027129879691881527	0.022189549009296986	0.0	0.0363940220283236
PGBD2	0.0	0.03976058592749079	0.03892928523964941	0.03834235153313056	0.01833111706027494	0.0059012825154004175	0.02409090266955199	0.04183974092311436	0.035451141103511136	0.03525659522067439
EIPR1	0.013841289770578536	0.03913802528608696	0.018897907085144244	0.01472300845228023	0.030577280721075926	0.029681027655230754	0.003056380251373436	0.01678259060215052	0.037569064116243646	0.03585649744414741
TRAPPC12	0.0024673848676098563	0.03407347149607352	0.03031771423155863	0.05597363516454079	0.0066525585451041	0.00530447030975658	0.025470036445702064	0.03318894594141364	0.039937808818548574	0.03910556880943505
ITSN2	0.0075270222191157815	0.045661777941739104	0.02453138742310095	0.016329446865991148	0.01485723831601968	0.03399794335011359	0.026411193681996206	0.0372686815880972	0.019983087958784635	0.03594056882867592
CENPO	0.014373461688376	0.04369954563352101	0.005727402947465455	0.015910585751814345	0.03437224855525915	0.009660810925936408	0.052205361819884555	0.04386727698678992	0.014837894421751886	0.03378240495832154
OTOF	0.016547795843458876	0.047004386556674084	0.016236562664275152	0.0	0.03804782880953943	0.012375112359932668	0.00229880711748387	0.03903021026928818	0.03065094674419127	0.035609113097969235
AGBL5	0.018800849621561123	0.03595036451133736	0.010905106753249462	0.02706000892656791	0.01965095198159107	0.01969232017823677	0.0389901678776016	0.016709025264401517	0.007690762095333656	0.04341147082597764
KRTCAP3	0.01446541785233008	0.03362152546616683	0.003265506917527663	0.04619711791721476	0.03535773220767827	0.03390051369153686	0.009216392455980374	0.0168417103846062	0.017603308640404557	0.027775990294524672
IFT172	0.010868617948887662	0.023482319177877697	0.04058604383796958	0.02209650189244233	0.01654958743148116	0.0388246818855817	0.00026753312935464584	0.02620146331666155	0.004448493740628158	0.04994634806040551
GCKR	0.0	0.023021342281084985	0.03985560236618781	0.03709743146639996	0.0249770140435938	0.04949669576030275	0.008830416201774778	0.027129300550777377	0.03515857614281223	0.03007358775190069
C2orf16	0.015327136543659258	0.0425212734759554	0.01618084301611513	0.012915205303279123	0.040837448700597204	0.015097314777877282	0.0	0.028427520703321375	0.014074824179010788	0.04407972477645123
DYNC2LI1	0.008672359324582372	0.042562948501532555	0.005706662470104677	0.045556819369285864	0.02363574675208978	0.022853807744593457	0.021129891053128787	0.02252324712532806	0.039950383251554804	0.029213805245550884
CLHC1	0.034690373454637595	0.004165506838549157	0.03883836853448197	0.006221986802593327	0.03305917958139929	0.032891874069579434	0.028059506892109204	0.01679464834714385	0.0	0.013168820747999722
CCDC85A	0.01872886256965341	0.042557930533065905	0.024548570733776878	0.004674191649859068	0.02432991563350002	0.007994222063074884	0.04885635784865808	0.03848942803277706	0.0	0.03580241639579709
CNRIP1	0.038979615695501346	0.010686764352349703	0.01607323390700795	0.024134787126626214	0.023473705820864343	0.027791887755575354	0.025545446804981515	0.0	0.035413751039801336	0.004651145224874359
DGUOK	0.030142686334102227	0.0	0.024315065394681094	0.025565980523420566	0.020678483260257174	0.04475535913359771	0.03859167818755267	0.014406444008143641	0.03001061783491578	0.010376065718739719
MTHFD2	0.01807435548028852	0.04831981251430808	0.016665819903199448	0.0049021616631425395	0.01977226439404872	0.020483356670907983	0.010069636979101714	0.024382553362862002	0.019141866891080928	0.04535265228526949
HTRA2	0.039658273143469897	0.007387802115471957	0.01032729530487218	0.012620091503717594	0.03462145774919917	0.03826702625620066	0.01828490574490317	0.023837038724790087	0.025470948035827338	0.0
TACR1	0.038505687737545195	0.01921098486106808	0.017182304801026112	0.020003916531869358	0.007881246533440921	0.02129246541419517	0.0	0.04245782465999495	0.02100944882509196	0.006560045381609265
EVA1A	0.03835370407993895	0.01654122817164823	0.0318253695433832	0.006330964683840542	0.02078866541943396	0.011562574165993546	0.006466935880139818	0.01775572919329642	0.023901321773325487	0.016695017696663313
GGCX	0.03739275310520407	0.018987817954673625	0.029590761490979445	0.014289535079542807	0.032044729285092555	0.007290879068925826	0.03346865204122883	0.01648367938148913	0.0	0.009190253726183682
PLGLB2	0.027639855328053204	0.01066541769413806	0.046679449038004	0.01658791405919341	0.02631813628378656	0.0	0.049260534530048014	0.014583993863377337	0.034222846520461966	0.012133869850611373
SMYD1	0.038962240324218564	0.018766766576678248	0.01514333137369352	0.00006377301354079925	0.03860195770795239	0.018226494551511856	0.0038898622997594343	0.02789861495285873	0.028138567021473656	0.009221819455534344
GPAT2	0.02041004083228545	0.03521921145190485	0.011706144353071794	0.011119746658007114	0.05062268485003401	0.005374195808135194	0.023819778979901774	0.028082130076108686	0.025395665421559487	0.02944395504258973
ADRA2B	0.012321175095791902	0.03487822953004557	0.017587914119044562	0.018830248269577198	0.03443361889967178	0.04000700018944978	0.013279545489506144	0.01898715403331537	0.047168870776004714	0.019517378432456465
IL18R1	0.0006880202561220397	0.0425993320004026	0.02233456424782831	0.04620626473552176	0.005984722092485206	0.010149621673033812	0.011955093890077845	0.046891758060572254	0.025493202396328057	0.05487339761388635
GCC2	0.04655616591322148	0.020616108002300352	0.0030892927633309982	0.001251579989756851	0.04075240661518838	0.01955929393668618	0.03614756999626327	0.006034515455181396	0.01574031033819206	0.0038709778551256984
SLC20A1	0.010874627686153021	0.0356306061486694	0.020801817412382684	0.023424206835923337	0.016449420896889628	0.0431043526085107	0.01759635256333152	0.03516625315337926	0.0324214043428528	0.023644100043774204
PSD4	0.035359019826031554	0.00791881777442786	0.026110899686203715	0.014001573917855758	0.03590935060826876	0.032861501091811116	0.003705589513154516	0.0	0.04299589912149072	0.006806000693229094
SCTR	0.013575497267522059	0.05121686885675972	0.023801183484553373	0.02613339528217998	0.0351864578608574	0.0	0.01607927460551244	0.03167176169414106	0.003324240706981903	0.030536998484320683
PTPN4	0.004305035524008889	0.015474733937451387	0.03611853960309976	0.04860449429184663	0.02525779097122948	0.058869284365251046	0.0027053260344492903	0.04682409053036622	0.004467766066466727	0.017851250212822592
CYP27C1	0.03579994977276822	0.011800604312601154	0.02859945140788357	0.03799852504561234	0.005599055672824994	0.023332367629043907	0.0	0.01900223223515985	0.026965506976428376	0.003047527722159843
IWS1	0.024823823975212402	0.0	0.03277636315755361	0.027748237912432108	0.018125204594035313	0.03663952610311254	0.05216833501312805	0.006340890342923792	0.023879021513022333	0.02546645564950577
SAP130	0.01885076459520758	0.01105360611617319	0.052645010334516226	0.011023716332439183	0.025405546450426468	0.027548135715005306	0.019515825706624468	0.02360880579747411	0.021392246932549118	0.026451906852104544
R3HDM1	0.0	0.023214540662550718	0.04564830170783491	0.048924012960430426	0.004923444239384318	0.03256765622441745	0.04663692844899772	0.01946770847590891	0.01643627032783599	0.044366725492254816
RBM43	0.0	0.02050098131925327	0.03184084738137573	0.04558375156586502	0.0031099564462274934	0.030879955594322824	0.051925116618998936	0.04486535768524017	0.01296374673237237	0.0538261566895503
NMI	0.017915570875534772	0.030547485228868073	0.004479158795345753	0.027918650655648095	0.056889105912644254	0.035242651321148476	0.017750623005027538	0.023424625004384986	0.02245905852004734	0.00964885238906448
TANK	0.006502942599043328	0.051557504211633	0.02475756562132097	0.022477856212785495	0.02311842155853741	0.013773362965230103	0.024761109057373203	0.050228110073415835	0.00797044342239355	0.033839525845571546
RBM45	0.027471229282386312	0.020593719399918876	0.0316129608059466	0.02240027407325162	0.021081031611981507	0.007429259700036268	0.023749727711893365	0.010882536606210864	0.022113695933261034	0.02839303470410867
TTN	0.028867579971742288	0.012042954370985974	0.021623138466538194	0.031088214511303298	0.029471508084956487	0.0026565948342930305	0.020815207712644872	0.03358215306964474	0.026701750740120087	0.018312291823695558
DUSP19	0.03889278831522582	0.015013500159153885	0.005254919666201824	0.012916513725971489	0.02177793663603215	0.01708966190025922	0.03264696271318367	0.04449965051454398	0.03754714223524491	0.00031463639657645904
NAB1	0.03598809579791826	0.013818252063896606	0.01795121969936914	0.012471414133810357	0.03766568263991409	0.0046811641826087005	0.032577251596078445	0.02990529786657329	0.010743990810605947	0.018211525413025953
PTH2R	0.0023035126553018937	0.024957425392723737	0.04272524263762741	0.03882469238959776	0.021846877251634016	0.02134121499973707	0.03101342449378927	0.030992393577351562	0.013866557017434864	0.04252125493370667
CNOT9	0.01627475895592438	0.03478137785300029	0.017949685955433024	0.019271726721929297	0.04202563591791652	0.03637809889471055	0.0	0.018864088236287484	0.0229764706199451	0.024034596535137943
SLC23A3	0.03685058132681074	0.004025735498556565	0.013593331733675214	0.04308256466000742	0.012465948824958181	0.015979324030807596	0.017225908700610807	0.01221119076303083	0.048322284199735215	0.00784108987811463
TMEM198	0.020237693385443668	0.03306244707454366	0.0	0.03508581993441638	0.03335144492310454	0.028873477833531638	0.03828378241782244	0.0040362098348423504	0.02801805360252642	0.02697938156617094
COL4A3	0.010841025572612604	0.05252598755446948	0.017725557813403278	0.023344519189915456	0.018107331558921417	0.0032179207619950833	0.03706555282162788	0.045545745235177466	0.01940419358453161	0.03202473576520306
SP140L	0.0	0.042596291135494305	0.030058403487029952	0.021174203313711785	0.014159207339854204	0.032331963798985806	0.030114240022238756	0.055639151775337334	0.02410250203295383	0.03711247275601581
IQCA1	0.01399418924995375	0.01278587124660492	0.04459744618266353	0.03150247115482057	0.029569566194761563	0.01869347460831781	0.021406758794074686	0.028136413355803257	0.020943462767410412	0.02659134450127691
PER2	0.0	0.03236253602530255	0.04607954633283417	0.03735388827478408	0.014562004395515584	0.03229666500507429	0.019327649652828387	0.054788051007634245	0.0	0.03529140558347617
HDAC4	0.020770620057903755	0.012684499045410148	0.05693714330444811	0.03138818074549323	0.000598898351327498	0.009302942692505962	0.02096329052405219	0.025630266473806094	0.011021047883945867	0.03273931909468144
OTOS	0.017326677659508846	0.01821153037473624	0.02038850884833384	0.03594857658320989	0.03620859363865027	0.034993890283468616	0.05886721114109477	0.016339018804987795	0.0013363828507367188	0.01890624248786672
RNPEPL1	0.032413339879630694	0.011115313968883806	0.031125992544261447	0.01162965174631291	0.023900474277304767	0.028402071712085242	0.008812889916722508	0.046749128991702395	0.02274165256753351	0.0
KIF1A	0.020874935085008442	0.0	0.058454018140326566	0.0287163612586454	0.007863573626577755	0.01662495185645168	0.016639016891586516	0.03154141295990069	0.022078940572113178	0.028639252156271267
PASK	0.029824187412933065	0.0026043492681864836	0.026709577884426194	0.03923241868027563	0.014659029428066097	0.03577182928812381	0.0013331993848399073	0.027684133998263544	0.03614381268386321	0.0030080306090408786
ANO7	0.0	0.033779186113497714	0.040574481196642274	0.03922182240438315	0.01893165556319809	0.015084695648636319	0.03258437020090597	0.030975121589013204	0.017336996490642794	0.04682698756566258
SUMF1	0.0	0.02621058378582993	0.04128151859876518	0.052424742173925634	0.0	0.019234444138177507	0.040686078418134874	0.03989869403953573	0.017122779210817885	0.04739059334159009
